model,ticker,horizon,n,qlike,mse,rmse,mae,pearson,spearman,qlike_spike_days,qlike_normal_days,pred_exp_clip_count,training_time_sec,inference_time_sec
B0_GlobalMean,AVGO,10,242,0.43196405879004396,0.21188491594881342,0.4603095870702819,0.37489030813954255,,,6.282397015724224,0.28322423785103934,0,0.00010710000060498714,0.0
B0_GlobalMean,AVGO,22,230,0.44187446978528666,0.21609308888890735,0.4648581384561395,0.3785634378946252,,,6.211789017340702,0.2873231872614809,0,0.00010369997471570969,0.0
B0_GlobalMean,INTC,1,251,0.3143022721824338,0.1346981688166491,0.3670124913632356,0.289258115681637,,,2.165172090321557,0.1966622413685065,0,0.00011929997708648443,0.0
B0_GlobalMean,INTC,5,247,0.3125838496567889,0.13197999422092113,0.3632905094011143,0.2861840408564951,,,2.16204147267935,0.19300684816826122,0,0.0001379000023007393,0.0
B0_GlobalMean,INTC,10,242,0.3142679464996803,0.1329438719215121,0.3646146896677534,0.28771600836918226,,,2.1450225197575774,0.19329297469849765,0,0.00010710000060498714,0.0
B0_GlobalMean,INTC,22,230,0.30206467958104605,0.13188428676662814,0.3631587624808579,0.2883378511332672,,,2.1526755869117618,0.19119858835846865,0,0.00010369997471570969,0.0
B0_GlobalMean,KLAC,1,251,0.26018296833713944,0.1454921304517625,0.38143430686261365,0.3032492925706403,,,1.6564356239966522,0.23180384931966969,0,0.00011929997708648443,0.0
B0_GlobalMean,KLAC,5,247,0.2623552196613846,0.14675748888644022,0.3830894006448628,0.30410599154568374,,,1.6538610509521852,0.23360509918016972,0,0.0001379000023007393,0.0
B0_GlobalMean,KLAC,10,242,0.2658575766511522,0.14954573191608309,0.3867114323576213,0.3076031488825224,,,1.6398671747123088,0.23687003238825866,0,0.00010710000060498714,0.0
B0_GlobalMean,KLAC,22,230,0.26159842917861087,0.14915195484523278,0.3862019612136023,0.307846770256921,,,1.613388898523917,0.2315586409709374,0,0.00010369997471570969,0.0
B0_GlobalMean,LRCX,1,251,0.23493553363538022,0.12162369298638806,0.34874588597772455,0.2872100778357044,,,1.5368298356355026,0.2084742673345647,0,0.00011929997708648443,0.0
B0_GlobalMean,LRCX,5,247,0.23614297055001865,0.12216766029388913,0.3495249065429946,0.2875070150718983,,,1.5343743162795873,0.2093200088613912,0,0.0001379000023007393,0.0
B0_GlobalMean,LRCX,10,242,0.22927844555846308,0.12092669352357907,0.3477451560030406,0.28594887175070494,,,1.5448656484963637,0.20716773626538906,0,0.00010710000060498714,0.0
B0_GlobalMean,LRCX,22,230,0.22498200528511902,0.12253495881011896,0.3500499375947937,0.28809299535071825,,,1.596863963676945,0.20685140671606408,0,0.00010369997471570969,0.0
B0_GlobalMean,MU,1,251,0.261924241469316,0.13266641806650728,0.3642340155264295,0.2960532153067732,,,1.9013646022084438,0.2079508962597974,0,0.00011929997708648443,0.0
B0_GlobalMean,MU,5,247,0.26153342440701394,0.13234605096361585,0.3637939677394553,0.2951480926731988,,,1.8985138004547761,0.20673910219621017,0,0.0001379000023007393,0.0
B0_GlobalMean,MU,10,242,0.2623702484681748,0.13301274969214363,0.3647091302560763,0.2952783684705836,,,1.8830171436277492,0.20696351700972776,0,0.00010710000060498714,0.0
B0_GlobalMean,MU,22,230,0.26739109771210356,0.13744323220958535,0.37073337077957436,0.2998428329801174,,,1.8536890180612777,0.21022720869051167,0,0.00010369997471570969,0.0
B0_GlobalMean,NVDA,1,251,0.39334135626713207,0.13835663635943404,0.3719632190948912,0.295353058041554,,,2.144995287857684,0.19092801306111284,0,0.00011929997708648443,0.0
B0_GlobalMean,NVDA,5,247,0.3968762915830023,0.13955194975871085,0.37356652655010575,0.2964533328369025,,,2.1418920763441283,0.19158031690522273,0,0.0001379000023007393,0.0
B0_GlobalMean,NVDA,10,242,0.3839217476720633,0.13658302236527237,0.36957140360865637,0.293468760627059,,,2.138309807178645,0.1907781080933571,0,0.00010710000060498714,0.0
B0_GlobalMean,NVDA,22,230,0.3346321239270541,0.12366395369600448,0.3516588598286761,0.27743061305295763,,,2.1684654926672713,0.17892929073213004,0,0.00010369997471570969,0.0
B0_GlobalMean,QCOM,1,251,0.26768748080675947,0.17439070217857072,0.4176011280858455,0.3327470225850992,,,5.345754666242492,0.24737521206501653,0,0.00011929997708648443,0.0
B0_GlobalMean,QCOM,5,247,0.26832979283547265,0.17477102779066844,0.41805624955341647,0.3328963211232831,,,5.339396505476749,0.2477157005076626,0,0.0001379000023007393,0.0
B0_GlobalMean,QCOM,10,242,0.27032533284519944,0.17761994725012398,0.4214498158145569,0.33572134505683754,,,5.304818591488697,0.24943531932385715,0,0.00010710000060498714,0.0
B0_GlobalMean,QCOM,22,230,0.25457647345671264,0.1794249531917722,0.42358582742080997,0.33861457151285074,,,,0.25457647345671264,0,0.00010369997471570969,0.0
B0_GlobalMean,TXN,1,251,0.3420590902400551,0.25238223503038704,0.5023765868652589,0.41805154583753823,,,2.4671868859421657,0.3335585790572467,0,0.00011929997708648443,0.0
B0_GlobalMean,TXN,5,247,0.3428755464307736,0.25328304335488194,0.5032723351773689,0.41805509620840087,,,2.46370756647568,0.33425427805660735,0,0.0001379000023007393,0.0
B0_GlobalMean,TXN,10,242,0.34843221132618885,0.25885813206265984,0.5087810256511732,0.4236491562036287,,,2.444791553926226,0.33973362484237135,0,0.00010710000060498714,0.0
B0_GlobalMean,TXN,22,230,0.3537133221110945,0.269098740832192,0.5187472803130557,0.43407570672460327,,,,0.3537133221110945,0,0.00010369997471570969,0.0
B0_TickerMean,ADI,1,251,0.23497641344751088,0.13446549923563028,0.3666953766215635,0.28592692997313524,,,4.606051466409107,0.19986737687753825,0,0.0012718000216409564,0.0
B0_TickerMean,ADI,5,247,0.2377476130207855,0.13625703968216074,0.36913011213142816,0.287699372412146,,,4.594200400060069,0.2021847331265873,0,0.002773099986370653,0.0
B0_TickerMean,ADI,10,242,0.24116229507392647,0.13882429817567224,0.37259132863725136,0.29033413696800614,,,6.973321549421282,0.21322802430899973,0,0.0016971000004559755,0.0
B0_TickerMean,ADI,22,230,0.2429171874479761,0.14013321567902454,0.3743437132890367,0.29186968869563656,,,6.9163710859949195,0.21377546736698505,0,0.0022933000000193715,0.0
B0_TickerMean,AMAT,1,251,0.2450055854603315,0.14977933469111665,0.3870133520837707,0.31547702607565986,,,1.2490414705254096,0.2245983520240494,0,0.0012718000216409564,0.0
B0_TickerMean,AMAT,5,247,0.2462962461273932,0.15043573185868234,0.3878604541051876,0.3164580185614831,,,1.2487829618899728,0.22558371067775318,0,0.002773099986370653,0.0
B0_TickerMean,AMAT,10,242,0.2452157256408712,0.15071626327367346,0.3882219252871654,0.3155539940979567,,,1.2390581288430755,0.2242485863328078,0,0.0016971000004559755,0.0
B0_TickerMean,AMAT,22,230,0.24909729736655464,0.15578612065325287,0.39469750525339387,0.32156122726671904,,,1.3429132866691136,0.23464157944625652,0,0.0022933000000193715,0.0
B0_TickerMean,AMD,1,251,0.24834714216455686,0.11591524361372714,0.3404632779224907,0.2726313113447508,,,0.999293299053007,0.1425320018757298,0,0.0012718000216409564,0.0
B0_TickerMean,AMD,5,247,0.25058623780977574,0.11640362817565467,0.3411797593287953,0.2726396780669619,,,1.0035613565897192,0.14252036428117273,0,0.002773099986370653,0.0
B0_TickerMean,AMD,10,242,0.25336359520887525,0.11794766413313013,0.34343509449840753,0.274553344080196,,,1.0222755955701908,0.1445552932709532,0,0.0016971000004559755,0.0
B0_TickerMean,AMD,22,230,0.25196563790132565,0.11950458319278048,0.34569434937930427,0.27651401044064444,,,1.0235233025032069,0.1493446677326025,0,0.0022933000000193715,0.0
B0_TickerMean,AVGO,1,251,0.47042454404131906,0.1564860041316365,0.3955831191186455,0.30798783311331035,,,9.837575809708621,0.24102492120865046,0,0.0012718000216409564,0.0
B0_TickerMean,AVGO,5,247,0.47079546427919133,0.1533639647097994,0.3916171149347273,0.30569879813347955,,,9.83079470470925,0.23776643754649282,0,0.002773099986370653,0.0
B0_TickerMean,AVGO,10,242,0.47780814689033574,0.1556605134277523,0.3945383548246638,0.3080874250644733,,,9.798127557458505,0.24085087374029746,0,0.0016971000004559755,0.0
B0_TickerMean,AVGO,22,230,0.49008885375193184,0.15898599940785968,0.3987304846733689,0.31148829752367135,,,9.698716323766703,0.24342918937653626,0,0.0022933000000193715,0.0
B0_TickerMean,INTC,1,251,0.5763229042658041,0.1775392468087105,0.42135406347715515,0.33447979620593143,,,4.179509079804642,0.34730683378664073,0,0.0012718000216409564,0.0
B0_TickerMean,INTC,5,247,0.5793818238707569,0.177219691044042,0.420974691690655,0.3334562207790501,,,4.170640862224342,0.347188351563413,0,0.002773099986370653,0.0
B0_TickerMean,INTC,10,242,0.5770328542391346,0.17702329352182702,0.4207413617910973,0.33279803395304525,,,4.116684179838165,0.3431351895519741,0,0.0016971000004559755,0.0
B0_TickerMean,INTC,22,230,0.5336104485506129,0.16712152538055497,0.40880499676564,0.32198530620250493,,,4.085615697396772,0.3208175073754974,0,0.0022933000000193715,0.0
B0_TickerMean,KLAC,1,251,0.2613122109327952,0.15651293123641108,0.39561715235364997,0.3171947287812945,,,1.4255494443582775,0.23764885252983825,0,0.0012718000216409564,0.0
B0_TickerMean,KLAC,5,247,0.2633717710131598,0.15811444065119654,0.39763606558157744,0.3184425257151171,,,1.4168543954425912,0.2395394853844525,0,0.002773099986370653,0.0
B0_TickerMean,KLAC,10,242,0.2675395864824283,0.16139566030330582,0.4017407874529369,0.32263677912669964,,,1.4043104027686102,0.24355707980972408,0,0.0016971000004559755,0.0
B0_TickerMean,KLAC,22,230,0.2664718276635286,0.1631684659278882,0.4039411664189331,0.32563637237023524,,,1.366902152284232,0.24201782044973522,0,0.0022933000000193715,0.0
B0_TickerMean,LRCX,1,251,0.24076189617412452,0.14932452531581353,0.3864253166082853,0.32074292738005467,,,1.0063263859756582,0.22520164231636974,0,0.0012718000216409564,0.0
B0_TickerMean,LRCX,5,247,0.241258577457233,0.14945659151853694,0.386596160765387,0.3205389978168725,,,1.0072430368390393,0.225432452263394,0,0.002773099986370653,0.0
B0_TickerMean,LRCX,10,242,0.23806215365024153,0.14962753157619757,0.3868171810767944,0.31972912402750764,,,1.0133813187477463,0.22503157944692212,0,0.0016971000004559755,0.0
B0_TickerMean,LRCX,22,230,0.24302611898431792,0.1562727840860707,0.3953135263130655,0.32730819409465495,,,1.0452156110560302,0.2324244957410794,0,0.0022933000000193715,0.0
B0_TickerMean,MU,1,251,0.25425682316492787,0.16402812246244478,0.4050038548735614,0.317837739716268,,,1.1175849342392539,0.22583449852050563,0,0.0012718000216409564,0.0
B0_TickerMean,MU,5,247,0.25338108270433335,0.16322963012187988,0.40401686861055675,0.3165703375826232,,,1.1184425040139587,0.2244250518655174,0,0.002773099986370653,0.0
B0_TickerMean,MU,10,242,0.25434256312803694,0.16355001989768336,0.4044131796785107,0.31759864363559615,,,1.1180677935855992,0.2248134954200861,0,0.0016971000004559755,0.0
B0_TickerMean,MU,22,230,0.26448776826897263,0.17120127524333772,0.41376475833900805,0.32615998197225027,,,1.1051950586177992,0.23419201005820411,0,0.0022933000000193715,0.0
B0_TickerMean,NVDA,1,251,0.25780215307897364,0.13284784980161748,0.3644829897287629,0.2962478045399027,,,1.0002232902070234,0.17201126612195458,0,0.0012718000216409564,0.0
B0_TickerMean,NVDA,5,247,0.2614321253507156,0.13509189229379623,0.3675484897177463,0.29988214466403407,,,0.9943038884816938,0.17521191792354174,0,0.002773099986370653,0.0
B0_TickerMean,NVDA,10,242,0.2583784339552622,0.13582099367336645,0.36853899885000835,0.30079828377073653,,,0.9874933930384548,0.17810889717546124,0,0.0016971000004559755,0.0
B0_TickerMean,NVDA,22,230,0.24562808938251324,0.13588430742163868,0.3686248871436093,0.29916869685678626,,,0.9920609630126095,0.18225171331958054,0,0.0022933000000193715,0.0
B0_TickerMean,QCOM,1,251,0.26051767307793383,0.16499617090481564,0.40619720691409933,0.3223697194002095,,,5.683521442485217,0.23882565800030472,0,0.0012718000216409564,0.0
B0_TickerMean,QCOM,5,247,0.26139709913425657,0.1655684012623808,0.4069009723045409,0.32268432443663414,,,5.671487542015967,0.23940486156156668,0,0.002773099986370653,0.0
B0_TickerMean,QCOM,10,242,0.26284143225361906,0.16819138092428754,0.41011142501067627,0.3255185943795991,,,5.630069965015673,0.24057077444132835,0,0.0016971000004559755,0.0
B0_TickerMean,QCOM,22,230,0.24178174059025698,0.16611628401119288,0.40757365470696566,0.3242926569057564,,,,0.24178174059025698,0,0.0022933000000193715,0.0
B0_TickerMean,TXN,1,251,0.21543138401173187,0.11648706683428997,0.3413020170381212,0.26654781748996054,,,5.7446651690540245,0.1933144488715627,0,0.0012718000216409564,0.0
B0_TickerMean,TXN,5,247,0.21756295442938636,0.11764215025347384,0.3429900148014135,0.2679284366713328,,,5.738413626128817,0.19512047202410412,0,0.002773099986370653,0.0
B0_TickerMean,TXN,10,242,0.21096609912812203,0.11735016047532633,0.3425640968860081,0.2678909847030806,,,5.6854082089028415,0.1882505717016709,0,0.0016971000004559755,0.0
B0_TickerMean,TXN,22,230,0.18889585317214028,0.11611615538684847,0.3407582066316943,0.2677550091035354,,,,0.18889585317214028,0,0.0022933000000193715,0.0
B1_LastValue,ADI,1,251,0.5677758811671137,0.2078262069680723,0.4558795970078857,0.36036483185713813,0.07030442250818857,-0.005984273898108549,2.877811936206177,0.5492213747009366,0,0.0,0.0
B1_LastValue,ADI,5,247,0.3823835336779629,0.16775784945752614,0.40958253070355205,0.32807886194001273,0.23800727256129217,0.18821272488660107,4.109457671615376,0.35195843867439214,0,0.0,0.0
B1_LastValue,ADI,10,242,0.5225188472111261,0.21537526923187603,0.4640854115697627,0.357689346821096,0.01951923529982235,0.0280032074065011,20.467320155179536,0.439760335559805,0,0.0,0.0
B1_LastValue,ADI,22,230,0.6105853301558053,0.22341890041826834,0.4726720855077739,0.37526314575439634,-0.019042304426084334,-0.05187576407186752,17.725705035082978,0.5358468161604901,0,0.0,0.0
B1_LastValue,AMAT,1,251,0.504597273852004,0.2063878200214851,0.45429926262485293,0.36312894043225685,0.14197088879826447,0.13140947929626776,3.8974868608045705,0.4356361033854885,0,0.0,0.0
B1_LastValue,AMAT,5,247,0.47625757014683023,0.20890043758151494,0.45705627397675547,0.37652310815369106,0.11145011839443983,0.09810239985219915,2.399460983283782,0.43652196243738906,0,0.0,0.0
B1_LastValue,AMAT,10,242,0.4869218290402856,0.220206249140525,0.4692613867990046,0.37896075866684364,0.058279935368260496,0.06569616089190965,2.0729159438866964,0.4534620375878297,0,0.0,0.0
B1_LastValue,AMAT,22,230,0.48828880352939563,0.22338146814061471,0.4726324873943969,0.38166707569872765,0.060326449291691765,0.03664832647610425,1.2638292490801497,0.47803937032828436,0,0.0,0.0
B1_LastValue,AMD,1,251,0.35045497351455934,0.15075751214535368,0.3882750470289762,0.30524914223377697,0.3334540135419728,0.29482039589586906,1.0231383316117488,0.25566777305540994,0,0.0,0.0
B1_LastValue,AMD,5,247,0.4776368889294171,0.19565213860748873,0.4423258285557025,0.3539276033886355,0.13309212505943363,0.11494221752204267,1.7774709302853609,0.29108663299407334,0,0.0,0.0
B1_LastValue,AMD,10,242,0.6011898854570257,0.23931339615586436,0.48919668453073595,0.38054282814411416,-0.07190257231135014,-0.04921967643974492,2.202269184999045,0.37462206005013626,0,0.0,0.0
B1_LastValue,AMD,22,230,0.6888918461937014,0.26285786426066055,0.5126966591081519,0.40880272925259986,-0.182845221402637,-0.1731034867074303,2.9179782138008368,0.3924123785809294,0,0.0,0.0
B1_LastValue,AVGO,1,251,0.4945075001066438,0.1933015557213903,0.43966072797259287,0.3477837948327527,0.3530965797291109,0.2600993515060382,3.2999303875113006,0.42580326612938696,0,0.0,0.0
B1_LastValue,AVGO,5,247,0.7612372179912102,0.24284214261637552,0.492790160835599,0.38529700352488633,0.17476928108168294,0.16855465763722538,13.415325966382598,0.44619766408934985,0,0.0,0.0
B1_LastValue,AVGO,10,242,1.105504289306121,0.2857744504290595,0.5345787597997694,0.4032220925547886,0.04483959774157156,0.08181828958359177,23.220839737545546,0.5432499982491866,0,0.0,0.0
B1_LastValue,AVGO,22,230,0.9203488711799656,0.28510323073781746,0.5339505882924163,0.4193026228842388,0.028654895771147746,0.04575332616295498,13.967377368669098,0.5708748935686493,0,0.0,0.0
B1_LastValue,INTC,1,251,0.4018246976133917,0.1786776439437495,0.42270278440501136,0.33415022731007576,0.3355937339387534,0.3262968835788094,0.8523253718121853,0.3731911801855023,0,0.0,0.0
B1_LastValue,INTC,5,247,0.629478047176107,0.23866466349169196,0.48853317542587826,0.38540125743667164,0.10095583936348254,0.1350040294837164,3.061884086124756,0.47221041534753067,0,0.0,0.0
B1_LastValue,INTC,10,242,0.8067477684319255,0.30241708398686035,0.5499246166401903,0.4329662899550816,-0.13454604721800664,-0.13159871178768462,4.642773475815179,0.5532658934947062,0,0.0,0.0
B1_LastValue,INTC,22,230,0.6200733735431107,0.2709040694891584,0.5204844565298357,0.41290263717507975,-0.018897496760262637,0.005205181806570415,2.543957914757504,0.5048176176178244,0,0.0,0.0
B1_LastValue,KLAC,1,251,0.6224420754236625,0.2094165027368885,0.45762047893083685,0.35121369081449016,0.20815987894399376,0.22244716449420623,2.312795977585801,0.5880852887943507,0,0.0,0.0
B1_LastValue,KLAC,5,247,0.5745877318836436,0.2214912900735875,0.47062861161810754,0.38241219894005335,0.149172283994059,0.12865480543805105,3.246196899846281,0.5193891953554901,0,0.0,0.0
B1_LastValue,KLAC,10,242,0.5211324063953188,0.2258198383931126,0.47520504878748143,0.37946078511659725,0.1299245676751957,0.10898302436926158,1.440027440589822,0.5017464352097808,0,0.0,0.0
B1_LastValue,KLAC,22,230,0.5854044510362191,0.24841359876307262,0.49841107407748536,0.3883140734363516,0.03055239708815552,0.042167643840304726,4.85984256697698,0.49041693734864666,0,0.0,0.0
B1_LastValue,LRCX,1,251,0.4014992701372064,0.1779081021670331,0.4217915387570418,0.32829710728200256,0.23594550468595146,0.24862217324969044,1.449803534125761,0.38019227290166663,0,0.0,0.0
B1_LastValue,LRCX,5,247,0.5276179470387781,0.19857200217296334,0.44561418533633257,0.35116923052438165,0.13263998726583354,0.13152760435247948,2.8594322894202038,0.47943996475817013,0,0.0,0.0
B1_LastValue,LRCX,10,242,0.4334522141752623,0.20152016016644478,0.4489099688873536,0.35604481115038084,0.11115280023195694,0.12814279055373065,1.7507243858961303,0.4113131860791133,0,0.0,0.0
B1_LastValue,LRCX,22,230,0.44853068531919643,0.2151555644785577,0.4638486439330805,0.3727806592663569,0.05564979096042261,0.04379799258995151,0.5249498247777455,0.4475207407448544,0,0.0,0.0
B1_LastValue,MU,1,251,0.4719132990549177,0.1882924812792645,0.43392681557984464,0.3479283595235533,0.2768173644301109,0.26391609760761847,1.306635412670229,0.44443273564371405,0,0.0,0.0
B1_LastValue,MU,5,247,0.5587940363685816,0.2375362188598744,0.48737687559000414,0.38084753546557537,0.06775563200156523,0.10811558725345292,3.595432218537136,0.45714924366001075,0,0.0,0.0
B1_LastValue,MU,10,242,0.6726333702422655,0.2668739673673757,0.5165984585414243,0.414000137925205,-0.049620183435482634,-0.05251598940404304,3.8992164208660305,0.5623228385970085,0,0.0,0.0
B1_LastValue,MU,22,230,0.556555880894506,0.2584460663656484,0.5083759104891266,0.4061292327849484,-0.001643081265646447,-0.006230930566178796,1.3581118487895858,0.5276709811505392,0,0.0,0.0
B1_LastValue,NVDA,1,251,0.3526224623516288,0.1497913600955461,0.38702888793415163,0.3083426782628899,0.40981472864458596,0.3924249788749042,1.116958331916596,0.26429920631301035,0,0.0,0.0
B1_LastValue,NVDA,5,247,0.4022544363203578,0.17859161155993866,0.4226010075235726,0.342933051663262,0.27763222438128876,0.27978114966107737,1.307622221749305,0.2957405792110699,0,0.0,0.0
B1_LastValue,NVDA,10,242,0.5292340248711702,0.2208556168243747,0.46995278148381536,0.3718219685317965,0.09907418795513558,0.1159016406629374,2.100715664718512,0.3562268718604536,0,0.0,0.0
B1_LastValue,NVDA,22,230,0.45330947303570257,0.21048787236007016,0.45878957307252544,0.3687872230986888,0.13199660197808272,0.11741371258421127,1.598323205168452,0.35609132596782755,0,0.0,0.0
B1_LastValue,QCOM,1,251,0.41680067108355356,0.17146676352102594,0.4140854543702615,0.32856858526516985,0.3105453475007681,0.28933944376968085,3.6400008941877875,0.4039078701911366,0,0.0,0.0
B1_LastValue,QCOM,5,247,0.48554846397601764,0.19617106018383562,0.44291202307437494,0.35994827532600077,0.1945175621471475,0.16578657751898473,5.993865857837552,0.46315692985462925,0,0.0,0.0
B1_LastValue,QCOM,10,242,0.45485109381003097,0.20664679807639127,0.4545842035051276,0.3574993942412152,0.14339215910310818,0.149717848988562,1.8055443046763555,0.4492465576653575,0,0.0,0.0
B1_LastValue,QCOM,22,230,0.44515356411843826,0.22072090865412047,0.46980943866010233,0.3585929582913689,0.06078476709916084,0.08411238458477148,,0.44515356411843826,0,0.0,0.0
B1_LastValue,TXN,1,251,0.388859474978952,0.17060687265272395,0.413045848124302,0.33521495648939814,0.19233685909512757,0.14462409471328114,1.1441245082903948,0.3858384148457062,0,0.0,0.0
B1_LastValue,TXN,5,247,0.4372622579793767,0.1838730804676943,0.4288042449273261,0.3484007247813181,0.12457426617028428,0.10664315338158097,4.752714579104537,0.4197197688691118,0,0.0,0.0
B1_LastValue,TXN,10,242,0.43857728295046033,0.19418713300107937,0.44066669150399757,0.351914871582357,0.06582876213481575,0.05742235608054587,3.956763815979995,0.42397899858104315,0,0.0,0.0
B1_LastValue,TXN,22,230,0.44455890160786754,0.20228383878914383,0.4497597567470258,0.3530104260344302,0.010797276685644772,0.02056675577859016,,0.44455890160786754,0,0.0,0.0
B2_AR,ADI,1,251,0.26340507637732563,0.120231022072697,0.34674345281879076,0.27017181161058057,0.14640050166503651,0.08896733081135665,4.579986872258875,0.22873373665136942,0,0.001415400009136647,0.027785707032307982
B2_AR,ADI,5,247,0.2394040228147112,0.1133103501478796,0.3366160277643945,0.26373281917136193,0.20208715678334838,0.20011530994350665,5.7604336438759205,0.19433439325502785,0,0.0017717999871820211,0.046510109095834196
B2_AR,ADI,10,242,0.25708908164171157,0.1260484913783376,0.3550330849066571,0.27556417633549324,0.03971641245506663,0.06594435226892016,9.44279570415005,0.21897411640308775,0,0.0015860000276006758,0.04218061128631234
B2_AR,ADI,22,230,0.24692708313283487,0.1328821153843777,0.3645299924346112,0.2827274694766928,-0.003999875953922264,0.011585020349752862,7.536298402810708,0.21509576732638128,0,0.004213699954561889,0.04954200237989426
B2_AR,AMAT,1,251,0.26299849773035644,0.1220704876705733,0.34938587216797035,0.28223795132796764,0.20276452666043102,0.18125168493009997,2.4112897265258155,0.21933404186053002,0,0.0013953999732621014,0.054165788751561195
B2_AR,AMAT,5,247,0.2439904001334186,0.12290878051497318,0.3505834857989937,0.2820829750869543,0.17175632099219323,0.18694505098984804,1.8279950584241835,0.21126303116046893,0,0.0014929999597370625,0.04161950061097741
B2_AR,AMAT,10,242,0.2449203371743311,0.12920787170579226,0.3594549647811145,0.2903371986213252,0.09535655539507723,0.09536048757928983,1.5801546243608908,0.2167508374446568,0,0.0016770000220276415,0.04423759877681732
B2_AR,AMAT,22,230,0.2403120142118776,0.13859219965649847,0.37227973307245515,0.30166015313804034,0.05082458145682847,0.06926206892143877,1.7042914592900729,0.2209642682416812,0,0.0016772999661043286,0.031831988017074764
B2_AR,AMD,1,251,0.25495962119516163,0.10424946315385011,0.32287685447218123,0.2572211978884201,0.31082136510203967,0.2912389719508604,1.1635697743724172,0.12692819052018472,0,0.0011890000314451754,0.03132480476051569
B2_AR,AMD,5,247,0.31116278088585336,0.1252220840968765,0.3538673255570179,0.27829550446629664,0.023591921949422938,0.02091465949326799,1.4734135872678065,0.14435826700696197,0,0.001413299993146211,0.03959411394316703
B2_AR,AMD,10,242,0.3042856636378186,0.1280098121297864,0.3577845890054327,0.28582495412086145,-0.030150277657652512,-0.024834073302020296,1.3468203575483613,0.15675716921651542,0,0.0021917999838478863,0.04554440872743726
B2_AR,AMD,22,230,0.27024281552198853,0.12381031100238857,0.3518668938709474,0.2842674637825404,-0.05555786645861341,-0.06062212525858886,1.1110007139119036,0.15841787337160576,0,0.0016860999749042094,0.04887499730102718
B2_AR,AVGO,1,251,0.33374956555565666,0.13091883553308598,0.3618270796016876,0.28748185930499465,0.3926848001482763,0.3198468750947322,4.6013498993002555,0.22923690432109503,0,0.0011541999992914498,0.024999600427690893
B2_AR,AVGO,5,247,0.5412890467819039,0.15579967453578236,0.39471467484219835,0.3108427646976693,0.15395091525072935,0.15842017414369808,12.512942297035204,0.24323958826937356,0,0.0013572999741882086,0.03272750478936359
B2_AR,AVGO,10,242,0.5921681516501537,0.1648643424163079,0.40603490295331496,0.3101042919764428,0.012810409158024734,0.04099300730688759,13.785446134868861,0.2567458300428983,0,0.0021166999940760434,0.04477000283077359
B2_AR,AVGO,22,230,0.5045375442484785,0.1588415863209502,0.3985493524282158,0.309663289044896,0.028654895771147597,0.04575332616295498,10.080054835914085,0.248050473936007,0,0.001229999994393438,0.035143999848514795
B2_AR,INTC,1,251,0.3039565232552331,0.1281022372657486,0.3579137288031134,0.2800267174047712,0.28828522162416864,0.28940592006365096,1.5496133206099962,0.2247834217284473,0,0.001243300037458539,0.021234600979369134
B2_AR,INTC,5,247,0.4256890670796672,0.15675229851479705,0.3959195606620075,0.3132198534861902,-0.030830561178979622,-0.018931774419373146,3.033825871016683,0.2570595323423601,0,0.0011211999808438122,0.027071190474089235
B2_AR,INTC,10,242,0.45113811034577384,0.15689278459533423,0.3960969383816722,0.3087537406814788,-0.045803585764430596,-0.04400439112518096,3.5224003147606653,0.24819126864434918,0,0.001973100006580353,0.04048659838736057
B2_AR,INTC,22,230,0.4198320996843568,0.14536359836606347,0.38126578441562714,0.2954426222333681,0.007724025490560504,0.021518982972152895,3.361198545196367,0.24362120663525016,0,0.001303000026382506,0.03420100605580956
B2_AR,KLAC,1,251,0.2720888107327586,0.12689695219555364,0.3562259847281689,0.2857056679981439,0.2803331696070449,0.2654586205899497,2.0521965464473104,0.2359077591938449,0,0.0010510000283829868,0.027936293568927795
B2_AR,KLAC,5,247,0.2677013410647234,0.135606289180664,0.36824759222656706,0.2923122586284731,0.1822705013676597,0.19637649652104225,1.9487517497950044,0.2329688946033539,0,0.0011495000217109919,0.03322149417363107
B2_AR,KLAC,10,242,0.2704444936883848,0.14055777727356783,0.37491035898407477,0.29590092553367525,0.14396015397423254,0.15094767778849835,1.957276724592953,0.23485731582119984,0,0.0024393999483436346,0.047698196955025196
B2_AR,KLAC,22,230,0.2644811599852399,0.1465811564070345,0.38285918613379843,0.3051621605527052,0.11294313226523647,0.13332093889386332,1.9841034705704288,0.22626733086112463,0,0.0028868999797850847,0.039031002670526505
B2_AR,LRCX,1,251,0.2307661621384583,0.11097798329183184,0.3331335817533739,0.2635801417292384,0.3028925823367411,0.30941847557743457,1.6981085974808423,0.200942128899792,0,0.0009796000085771084,0.03754959371872246
B2_AR,LRCX,5,247,0.2325962814603282,0.11473227727595439,0.33872153352858214,0.275233438000444,0.2523836692507467,0.2675158829894151,1.6358381223015084,0.2036036814429485,0,0.0011634000111371279,0.03312269342131913
B2_AR,LRCX,10,242,0.22077662481826993,0.11823401615163422,0.34385173571124256,0.280381923037836,0.22366647132160494,0.24829670322727415,1.4342477751677403,0.2003821517031528,0,0.002632100018672645,0.05745080078486353
B2_AR,LRCX,22,230,0.21688184818705483,0.13137854102499505,0.36246177870914204,0.2989679944069184,0.20756226748095508,0.18764754355884816,1.0217461374209382,0.20624487520158497,0,0.0017062000115402043,0.03093500796239823
