model,fold_id,seed,source,target,weight,config_id
G5,3,42,NVDA,AMAT,0.3024713695049286,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,NVDA,INTC,0.0187927633523941,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,NVDA,KLAC,0.2855886220932007,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,NVDA,TXN,0.5142285823822021,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,QCOM,AMAT,0.0539944395422935,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,QCOM,AMD,0.3291234672069549,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,QCOM,LRCX,0.2842729985713959,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,QCOM,MU,0.331927478313446,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,TXN,AVGO,0.1356091052293777,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,TXN,INTC,0.054890114814043,G5__L22__linear__mse__learned__k3__dg8
G5,3,42,TXN,MU,0.509901762008667,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,ADI,LRCX,0.353793203830719,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,ADI,QCOM,0.5458008050918579,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,ADI,TXN,0.5101110339164734,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AMAT,KLAC,0.2722569704055786,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AMAT,LRCX,0.0816894322633743,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AMAT,MU,0.2054815143346786,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AMAT,NVDA,0.3602361381053924,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AMD,MU,0.2781383395195007,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AMD,NVDA,0.4584827721118927,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AMD,QCOM,0.2578398585319519,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AMD,TXN,0.0159675609320402,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AVGO,ADI,0.5610189437866211,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AVGO,MU,0.6461305618286133,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,AVGO,NVDA,0.5647954344749451,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,INTC,AMAT,0.3676702976226806,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,INTC,KLAC,0.2018311023712158,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,INTC,LRCX,0.1139326989650726,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,KLAC,INTC,0.553027868270874,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,KLAC,MU,0.1104385405778884,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,KLAC,NVDA,0.409674197435379,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,LRCX,ADI,0.0484779253602027,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,LRCX,AMAT,0.2208617776632309,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,LRCX,QCOM,0.1172699704766273,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,LRCX,TXN,0.2189054638147354,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,MU,AMAT,0.5485738515853882,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,MU,INTC,0.5388803482055664,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,NVDA,AMAT,0.3224093019962311,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,NVDA,AVGO,0.4101117551326751,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,NVDA,TXN,0.3207078874111175,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,QCOM,ADI,0.524749219417572,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,QCOM,AMD,0.2512411475181579,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,QCOM,LRCX,0.0972773879766464,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,QCOM,MU,0.3790399134159088,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,QCOM,TXN,0.3884297311306,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,TXN,AMAT,0.2775931656360626,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,TXN,AMD,0.3915386497974396,G5__L22__linear__mse__learned__k3__dg8
G5,3,123,TXN,LRCX,0.2978762984275818,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,ADI,AMAT,0.1185558885335922,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,ADI,KLAC,0.3824029266834259,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,ADI,NVDA,0.2782711386680603,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,ADI,QCOM,0.4365445375442505,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,AMAT,ADI,0.2108176350593567,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,AMAT,AVGO,0.3184608221054077,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,AMAT,NVDA,0.3855090141296386,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,AMD,ADI,0.2119964659214019,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,AMD,AVGO,0.4911078810691833,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,AMD,KLAC,0.4957900643348694,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,AVGO,AMAT,0.5533369779586792,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,AVGO,AMD,0.4369913637638092,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,AVGO,NVDA,0.2798412144184112,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,INTC,AVGO,0.2541845738887787,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,INTC,KLAC,0.5195618867874146,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,INTC,NVDA,0.1926349848508834,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,KLAC,ADI,0.244170144200325,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,KLAC,NVDA,0.2748546898365021,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,KLAC,QCOM,0.1287933886051178,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,LRCX,AMAT,0.2763473093509674,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,LRCX,AVGO,0.1061949506402015,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,LRCX,NVDA,0.1163641661405563,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,LRCX,QCOM,0.0685887262225151,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,MU,AMD,0.4613672792911529,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,MU,AVGO,0.5104429721832275,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,MU,TXN,0.2529002130031585,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,NVDA,AMAT,0.3477169573307037,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,NVDA,KLAC,0.2589318454265594,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,NVDA,TXN,0.5675232410430908,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,QCOM,AMD,0.4156770706176758,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,QCOM,LRCX,0.2899174690246582,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,QCOM,MU,0.2738353610038757,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,TXN,AVGO,0.0354899428784847,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,TXN,LRCX,0.1116651222109794,G5__L22__linear__mse__learned__k3__dg8
G5,4,42,TXN,MU,0.4622910618782043,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,ADI,LRCX,0.43914657831192017,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,ADI,QCOM,0.6114130020141602,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,ADI,TXN,0.5693312883377075,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AMAT,KLAC,0.2072553187608719,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AMAT,LRCX,0.043869297951459885,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AMAT,MU,0.17502284049987793,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AMAT,NVDA,0.3127182424068451,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AMD,MU,0.23169898986816406,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AMD,NVDA,0.44346627593040466,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AMD,QCOM,0.3080957531929016,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AMD,TXN,0.000595390738453716,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AVGO,ADI,0.5089156627655029,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AVGO,MU,0.5648653507232666,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,AVGO,NVDA,0.49885737895965576,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,INTC,AMAT,0.361763060092926,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,INTC,KLAC,0.19322027266025543,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,INTC,LRCX,0.11371156573295593,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,KLAC,AVGO,0.1577039510011673,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,KLAC,INTC,0.5784292221069336,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,KLAC,NVDA,0.3901258707046509,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,LRCX,ADI,0.07925571501255035,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,LRCX,AMAT,0.20872458815574646,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,LRCX,QCOM,0.1455191671848297,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,LRCX,TXN,0.2502746284008026,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,MU,AMAT,0.5961915254592896,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,MU,INTC,0.5587549209594727,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,MU,TXN,0.061050720512866974,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,NVDA,AMAT,0.36512240767478943,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,NVDA,AVGO,0.39802390336990356,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,NVDA,TXN,0.30799999833106995,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,QCOM,ADI,0.4623531699180603,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,QCOM,AMD,0.3358292579650879,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,QCOM,LRCX,0.0376189760863781,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,QCOM,MU,0.34237444400787354,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,TXN,AMAT,0.27270641922950745,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,TXN,AMD,0.3422369062900543,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,TXN,LRCX,0.3092805743217468,G5__L22__linear__mse__learned__k3__dg8
G5,4,123,TXN,MU,0.15148474276065826,G5__L22__linear__mse__learned__k3__dg8
